cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
912797UK1,2026-04-16T00:00:00,Bill,26-Week,2026-10-15T00:00:00,,,,2026-04-09T00:00:00,2026-04-13T00:00:00,2026,,,,,,18.610000,2,,Single-Price,3.580000,,,,,,,2.840000,,,,No,11:30 AM,11:00 AM,73970145000,3,215600722000,Yes,,,,6828135000,9938000000,300370000000,Yes,1400000000,1400000000,,,No,,,3.610000,3.728000,98.174944,,,,45172590000,55832722000,None,3.500000,,,,,2026-04-16T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1630115900,Yes,77000000000,,,,26-Week,A_20260409_2.pdf,R_20260413_2.pdf,NCR_20260413_2.pdf,,98.174944,21969420000,149830000000,No,182-Day,26-Week,,3040667000,11294000000,No,3040667000,,,,26-Week,,No,80040927900,221671504900,749812100,Yes,Bill,,,2026-04-13T11:34:07,A_20260409_2.xml,R_20260413_2.xml,,,,,
912797UT2,2026-04-14T00:00:00,Bill,17-Week,2026-08-11T00:00:00,,,,2026-04-07T00:00:00,2026-04-08T00:00:00,2026,,,,,,46.980000,2,,Single-Price,3.585000,,,,,,,3.340000,,,,No,11:30 AM,11:00 AM,66481976000,3,228164266000,Yes,,,,4221980000,7250000000,262719000000,Yes,2000000000,2000000000,,,No,,,3.600000,3.694000,98.810000,,,,40499456000,71274266000,None,3.400000,,,,,2026-04-14T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,518507200,Yes,69000000000,,,,17-Week,A_20260407_1.pdf,R_20260408_1.pdf,NCR_20260408_1.pdf,,98.810000,21760540000,149640000000,No,119-Day,17-Week,,768710300,2496000000,No,768710300,,,,17-Week,,No,69769193500,231451483500,372552700,Yes,Bill,,,2026-04-08T11:34:08,A_20260407_1.xml,R_20260408_1.xml,,,,,
91282CQJ3,2026-04-15T00:00:00,Note,3-Year,2029-04-15T00:00:00,3.875000,,,2026-04-02T00:00:00,2026-04-07T00:00:00,2026,2026-04-15T00:00:00,,,,,64.470000,2,,Single-Price,,,,,3.847000,No,,2.680000,,No,,No,01:00 PM,12:00 PM,57813627900,3,155073380000,Yes,912821UD5,,,6886496900,13037000000,70962000000,Yes,0,0,Normal,2026-10-15T00:00:00,No,,,,,99.938277,,3.8970,,43249380000,55968380000,Semi-Annual,,,,,3.780000,2026-04-15T00:00:00,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,186471200,Yes,58000000000,,,,3-Year,A_20260402_3.pdf,R_20260407_2.pdf,NCR_20260407_2.pdf,,99.938277,7677751000,86068000000,No,0-Month,3-Year,AM-2029,10285400400,21103000000,No,10285400400,,19.3750,Yes,3-Year,,No,68285499500,165545251600,69639200,Yes,Note,,,2026-04-07T13:04:18,A_20260402_3.xml,R_20260407_2.xml,,912834ZV3,,2029-04-15T00:00:00,
912797UJ4,2026-04-09T00:00:00,Bill,26-Week,2026-10-08T00:00:00,,,,2026-04-02T00:00:00,2026-04-06T00:00:00,2026,,,,,,4.460000,2,,Single-Price,3.580000,,,,,,,3.060000,,,,No,11:30 AM,11:00 AM,73585013800,3,231933858000,Yes,,,,7324600000,9880000000,245253000000,Yes,2000000000,2000000000,,,No,,,3.615000,3.733000,98.172417,,,,43877293800,69633858000,None,3.505000,,,,,2026-04-09T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1415788500,Yes,77000000000,,,,26-Week,A_20260402_5.pdf,R_20260406_1.pdf,NCR_20260406_2.pdf,,98.172417,22383120000,152420000000,No,182-Day,26-Week,,5619449500,17223000000,No,5619449500,,,,26-Week,,No,82620251800,240969096000,714895000,Yes,Bill,,,2026-04-06T11:34:19,A_20260402_5.xml,R_20260406_1.xml,,,,,
912797US4,2026-04-07T00:00:00,Bill,17-Week,2026-08-04T00:00:00,,,,2026-03-31T00:00:00,2026-04-01T00:00:00,2026,,,,,,22.850000,2,,Single-Price,3.590000,,,,,,,2.950000,,,,No,11:30 AM,11:00 AM,67573922500,3,202346510000,Yes,,,,5259137500,6817000000,268605000000,Yes,900000000,900000000,,,No,,,3.615000,3.710000,98.805042,,,,32112260000,50939510000,None,3.400000,,,,,2026-04-07T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,526247900,Yes,69000000000,,,,17-Week,A_20260331_1.pdf,R_20260401_1.pdf,NCR_20260401_1.pdf,,98.805042,30202525000,144590000000,No,119-Day,17-Week,,366971900,1191000000,No,366971900,,,,17-Week,,No,69367142300,204139729800,383777300,Yes,Bill,,,2026-04-01T11:34:10,A_20260331_1.xml,R_20260401_1.xml,,,,,
91282CQF1,2026-03-31T00:00:00,Note,7-Year,2033-03-31T00:00:00,4.250000,,,2026-03-19T00:00:00,2026-03-26T00:00:00,2026,2026-03-31T00:00:00,,,,,24.470000,2,,Single-Price,,,,,4.190000,No,,2.430000,,No,,No,01:00 PM,12:00 PM,43892441000,3,106898704000,Yes,912821UC7,,,10988400000,12603400000,135446000000,Yes,0,0,Normal,2026-09-30T00:00:00,No,,,,,99.970004,,4.2550,,27458889000,34628304000,Semi-Annual,,,,,2.880000,2026-03-31T00:00:00,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,107559000,Yes,44000000000,,,,7-Year,A_20260319_4.pdf,R_20260326_3.pdf,NCR_20260326_3.pdf,,99.970004,5445152000,59667000000,No,0-Month,7-Year,J-2033,4546497200,22216000000,No,4546497200,,21.2500,Yes,7-Year,,No,48546497200,111552760200,38303000,Yes,Note,,,2026-03-26T13:04:07,A_20260319_4.xml,R_20260326_3.xml,,912834ZU5,,2033-03-31T00:00:00,
912797UR6,2026-03-31T00:00:00,Bill,17-Week,2026-07-28T00:00:00,,,,2026-03-24T00:00:00,2026-03-25T00:00:00,2026,,,,,,96.910000,2,,Single-Price,3.620000,,,,,,,2.820000,,,,No,11:30 AM,11:00 AM,66437340500,3,191940282000,Yes,,,,2409227500,4935000000,268900000000,Yes,2000000000,2000000000,,,No,,,3.635000,3.730000,98.798431,,,,39538932000,47935282000,None,3.525000,,,,,2026-03-31T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,562758200,Yes,69000000000,,,,17-Week,A_20260324_3.pdf,R_20260325_1.pdf,NCR_20260325_1.pdf,,98.798431,24489181000,139070000000,No,119-Day,17-Week,,726830300,2465000000,No,726830300,,,,17-Week,,No,69726929000,195229870500,377062700,Yes,Bill,,,2026-03-25T11:34:10,A_20260324_3.xml,R_20260325_1.xml,,,,,
91282CQG9,2026-03-31T00:00:00,Note,5-Year,2031-03-31T00:00:00,3.875000,,,2026-03-19T00:00:00,2026-03-25T00:00:00,2026,2026-03-31T00:00:00,,,,,89.880000,2,,Single-Price,,,,,3.923000,No,,2.290000,,No,,No,01:00 PM,12:00 PM,69845769000,3,159960369000,Yes,912821UB9,,,15703000000,17903000000,135446000000,Yes,0,0,Normal,2026-09-30T00:00:00,No,,,,,99.528167,,3.9800,,43236369000,51845369000,Semi-Annual,,,,,3.860000,2026-03-31T00:00:00,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,154264800,Yes,70000000000,,,,5-Year,A_20260319_6.pdf,R_20260325_3.pdf,NCR_20260325_3.pdf,SPL_20260319_2.pdf,99.528167,10906400000,90212000000,No,0-Month,5-Year,W-2031,7233063700,22216000000,No,7233063700,,19.3750,Yes,5-Year,,No,77233097500,167347697500,44820800,Yes,Note,,,2026-03-25T13:04:10,A_20260319_6.xml,R_20260325_3.xml,,,,,
91282CQH7,2026-03-31T00:00:00,Note,2-Year,2028-03-31T00:00:00,3.875000,,,2026-03-19T00:00:00,2026-03-24T00:00:00,2026,2026-03-31T00:00:00,,,,,20.780000,2,,Single-Price,,,,,3.865000,No,,2.440000,,No,,No,01:00 PM,12:00 PM,68414607500,3,167803707500,Yes,912821UA1,,,11286000000,14136000000,135446000000,Yes,100000000,100000000,Normal,2026-09-30T00:00:00,No,,,,,99.883774,,3.9360,,40624707500,53507707500,Semi-Annual,,,,,3.700000,2026-03-31T00:00:00,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,485402000,Yes,69000000000,,,,2-Year,A_20260319_7.pdf,R_20260324_2.pdf,NCR_20260324_2.pdf,SPL_20260319_1.pdf,99.883774,16503900000,100160000000,No,0-Month,2-Year,AZ-2028,7129734200,22216000000,No,7129734200,,19.3750,Yes,2-Year,,No,76129743700,175518843700,179270000,Yes,Note,,,2026-03-24T13:04:07,A_20260319_7.xml,R_20260324_2.xml,,,,,
912797UH8,2026-03-26T00:00:00,Bill,26-Week,2026-09-24T00:00:00,,,,2026-03-19T00:00:00,2026-03-23T00:00:00,2026,,,,,,1.370000,2,,Single-Price,3.600000,,,,,,,3.030000,,,,No,11:30 AM,11:00 AM,75461962000,3,231520071700,Yes,,,,8078685000,10978000000,249001000000,Yes,0,0,,,No,,,3.630000,3.749000,98.164833,,,,48695604500,72097071700,None,3.520000,,,,,2026-03-26T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1538206200,Yes,77000000000,,,,26-Week,A_20260319_5.pdf,R_20260323_2.pdf,NCR_20260323_1.pdf,,98.164833,18687672500,148445000000,No,182-Day,26-Week,,3814638700,12187000000,No,3814638700,,,,26-Week,,No,80814806900,236872916600,752307500,Yes,Bill,,,2026-03-23T11:34:06,A_20260319_5.xml,R_20260323_2.xml,,,,,
912797UQ8,2026-03-24T00:00:00,Bill,17-Week,2026-07-21T00:00:00,,,,2026-03-17T00:00:00,2026-03-18T00:00:00,2026,,,,,,28.830000,2,,Single-Price,3.590000,,,,,,,3.050000,,,,No,11:30 AM,11:00 AM,68541427800,3,210334855800,Yes,,,,4002715000,6050000000,268061000000,Yes,0,0,,,No,,,3.610000,3.704000,98.806694,,,,36860076300,54364855800,None,3.400000,,,,,2026-03-24T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,460431200,Yes,69000000000,,,,17-Week,A_20260317_3.pdf,R_20260318_1.pdf,NCR_20260318_1.pdf,,98.806694,27678636500,149920000000,No,119-Day,17-Week,,476470300,1685000000,No,476470300,,,,17-Week,,No,69478329300,211271757300,336499200,Yes,Bill,,,2026-03-18T11:34:01,A_20260317_3.xml,R_20260318_1.xml,,,,,
912797UD7,2026-03-19T00:00:00,Bill,52-Week,2027-03-18T00:00:00,,,,2026-03-12T00:00:00,2026-03-17T00:00:00,2026,,,,,,21.760000,2,,Single-Price,3.440000,,,,,,,3.430000,,,,No,11:30 AM,11:00 AM,48846751000,3,170415095000,Yes,,,,1710976000,3657000000,282129000000,Yes,18200000,18200000,,,No,,,3.485000,3.630000,96.476278,,,,31679935000,60308095000,None,3.300000,,,,,2026-03-19T00:00:00,17500000000,10000000,17500000000,100,,100,100,100,0,17500000000,1135083500,Yes,50000000000,,,,52-Week,A_20260312_6.pdf,R_20260317_2.pdf,NCR_20260317_1.pdf,,96.476278,15455840000,106450000000,No,364-Day,52-Week,,4008741800,24133000000,No,4008741800,,,,52-Week,,No,54008776300,175577120300,515706800,Yes,Bill,,,2026-03-17T11:34:05,A_20260312_6.xml,R_20260317_2.xml,,,,,
912797UG0,2026-03-19T00:00:00,Bill,26-Week,2026-09-17T00:00:00,,,,2026-03-12T00:00:00,2026-03-16T00:00:00,2026,,,,,,71.140000,2,,Single-Price,3.525000,,,,,,,2.640000,,,,No,11:30 AM,11:00 AM,75442406000,3,202022966000,Yes,,,,5650000000,7450000000,282129000000,Yes,0,0,,,No,,,3.570000,3.686000,98.195167,,,,38174056000,43882966000,None,3.450000,,,,,2026-03-19T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1558483100,Yes,77000000000,,,,26-Week,A_20260312_2.pdf,R_20260316_2.pdf,NCR_20260316_1.pdf,,98.195167,31618350000,150690000000,No,182-Day,26-Week,,6173462500,24133000000,No,6173462500,,,,26-Week,,No,83174351600,209754911600,765969800,Yes,Bill,,,2026-03-16T11:34:06,A_20260312_2.xml,R_20260316_2.xml,,,,,
912797UP0,2026-03-17T00:00:00,Bill,17-Week,2026-07-14T00:00:00,,,,2026-03-10T00:00:00,2026-03-11T00:00:00,2026,,,,,,50.820000,2,,Single-Price,3.585000,,,,,,,3.190000,,,,No,11:30 AM,11:00 AM,68454038000,3,219854040000,Yes,,,,3895905000,5900000000,262764000000,Yes,100000000,100000000,,,No,,,3.600000,3.694000,98.810000,,,,39937785000,64924040000,None,3.400000,,,,,2026-03-17T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,447343000,Yes,69000000000,,,,17-Week,A_20260310_2.pdf,R_20260311_1.pdf,NCR_20260311_1.pdf,,98.810000,24620348000,149030000000,No,119-Day,17-Week,,515626600,1935000000,No,515626600,,,,17-Week,,No,69517007600,220917009600,301127000,Yes,Bill,,,2026-03-11T11:33:57,A_20260310_2.xml,R_20260311_1.xml,,,,,
91282CQE4,2026-03-16T00:00:00,Note,3-Year,2029-03-15T00:00:00,3.500000,,,2026-03-05T00:00:00,2026-03-10T00:00:00,2026,2026-03-15T00:00:00,0.0951100000,,,,17.590000,2,,Single-Price,,,,,3.527000,Yes,2026-03-15T00:00:00,2.550000,,No,,No,01:00 PM,12:00 PM,57770165000,3,147418840000,Yes,912821TZ8,,,11934000000,14334000000,37727000000,Yes,100000000,100000000,Normal,2026-09-15T00:00:00,No,,,,,99.777186,,3.5790,,34570625000,43966840000,Semi-Annual,,,,,3.400000,2026-03-15T00:00:00,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,129850600,Yes,58000000000,,,,3-Year,A_20260305_6.pdf,R_20260310_2.pdf,NCR_20260310_2.pdf,,99.777186,11265540000,89118000000,No,0-Month,3-Year,AL-2029,14621900,30000000,No,14621900,,17.5000,Yes,3-Year,,No,58014637500,147663312500,50143600,Yes,Note,,,2026-03-10T13:04:09,A_20260305_6.xml,R_20260310_2.xml,,912834ZT8,,2029-03-15T00:00:00,
912797UF2,2026-03-12T00:00:00,Bill,26-Week,2026-09-10T00:00:00,,,,2026-03-05T00:00:00,2026-03-09T00:00:00,2026,,,,,,32.350000,2,,Single-Price,3.510000,,,,,,,3.090000,,,,No,11:30 AM,11:00 AM,75273383500,3,236289086000,Yes,,,,6100000000,9025000000,244683000000,Yes,225000000,225000000,,,No,,,3.535000,3.649000,98.212861,,,,50153296000,74429086000,None,3.435000,,,,,2026-03-12T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1502126600,Yes,77000000000,,,,26-Week,A_20260305_5.pdf,R_20260309_2.pdf,NCR_20260309_1.pdf,,98.212861,19020087500,152835000000,No,182-Day,26-Week,,4385265400,14580000000,No,4385265400,,,,26-Week,,No,81385775500,242401478000,760038500,Yes,Bill,,,2026-03-09T11:34:00,A_20260305_5.xml,R_20260309_2.xml,,,,,
912797UN5,2026-03-10T00:00:00,Bill,17-Week,2026-07-07T00:00:00,,,,2026-03-03T00:00:00,2026-03-04T00:00:00,2026,,,,,,80.560000,2,,Single-Price,3.575000,,,,,,,3.250000,,,,No,11:30 AM,11:00 AM,68578593000,3,223758629000,Yes,,,,3110280000,6070000000,253885000000,Yes,0,0,,,No,,,3.590000,3.684000,98.813306,,,,42242353000,69253629000,None,3.490000,,,,,2026-03-10T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,421751400,Yes,69000000000,,,,17-Week,A_20260303_1.pdf,R_20260304_1.pdf,NCR_20260304_1.pdf,,98.813306,23225960000,148435000000,No,119-Day,17-Week,,215534900,840000000,No,215534900,,,,17-Week,,No,69215879300,224395915300,278499400,Yes,Bill,,,2026-03-04T11:33:56,A_20260303_1.xml,R_20260304_1.xml,,,,,
91282CQC8,2026-03-02T00:00:00,Note,7-Year,2033-02-28T00:00:00,3.750000,,,2026-02-19T00:00:00,2026-02-26T00:00:00,2026,2026-02-28T00:00:00,0.2038000000,,,,62.040000,2,,Single-Price,,,,,3.740000,Yes,2026-02-28T00:00:00,2.500000,,No,,No,01:00 PM,12:00 PM,43954752400,3,109874376000,Yes,912821TY1,,,11431800000,15039300000,140112000000,Yes,0,0,Normal,2026-08-31T00:00:00,No,,,,,99.755866,,3.7900,,27943712400,34026076000,Semi-Annual,,,,,3.630000,2026-02-28T00:00:00,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,45268600,Yes,44000000000,,,,7-Year,A_20260219_1.pdf,R_20260226_3.pdf,NCR_20260226_3.pdf,,99.755866,4579240000,60809000000,No,0-Month,7-Year,H-2033,5270961800,23839000000,No,5270961800,,18.7500,Yes,7-Year,,No,49270982800,115190606400,19157600,Yes,Note,,,2026-02-26T13:04:05,A_20260219_1.xml,R_20260226_3.xml,,912834ZS0,,2033-02-28T00:00:00,
912797UC9,2026-03-03T00:00:00,Bill,17-Week,2026-06-30T00:00:00,,,,2026-02-24T00:00:00,2026-02-25T00:00:00,2026,,,,,,60.990000,2,,Single-Price,3.570000,,,,,,,3.200000,,,,No,11:30 AM,11:00 AM,67185415000,3,219178825000,Yes,,,,3429207500,5945060000,250209000000,Yes,1400000000,1400000000,,,No,,,3.590000,3.684000,98.813306,,,,36598342500,67538765000,None,3.400000,,,,,2026-03-03T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,415507400,Yes,69000000000,,,,17-Week,A_20260224_3.pdf,R_20260225_2.pdf,NCR_20260225_1.pdf,,98.813306,27157865000,145695000000,No,119-Day,17-Week,,1188126000,4632000000,No,1188126000,,,,17-Week,,No,70189048400,222182458400,279564000,Yes,Bill,,,2026-02-25T11:34:09,A_20260224_3.xml,R_20260225_2.xml,,,,,
91282CQD6,2026-03-02T00:00:00,Note,5-Year,2031-02-28T00:00:00,3.500000,,,2026-02-19T00:00:00,2026-02-25T00:00:00,2026,2026-02-28T00:00:00,0.1902200000,,,,67.450000,2,,Single-Price,,,,,3.555000,Yes,2026-02-28T00:00:00,2.320000,,No,,No,01:00 PM,12:00 PM,69910663000,3,162241003000,Yes,912821TX3,,,17266000000,20406000000,140112000000,Yes,3100000,3100000,Normal,2026-08-31T00:00:00,No,,,,,99.478439,,3.6150,,43690590500,51701003000,Semi-Annual,,,,,3.500000,2026-02-28T00:00:00,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,86250700,Yes,70000000000,,,,5-Year,A_20260219_7.pdf,R_20260225_3.pdf,NCR_20260225_3.pdf,,99.478439,8954072500,90134000000,No,0-Month,5-Year,V-2031,8385621200,23839000000,No,8385621200,,17.5000,Yes,5-Year,,No,78385634900,170715974900,26715500,Yes,Note,,,2026-02-25T13:04:18,A_20260219_7.xml,R_20260225_3.xml,,,,,
91282CQB0,2026-03-02T00:00:00,Note,2-Year,2028-02-29T00:00:00,3.375000,,,2026-02-19T00:00:00,2026-02-24T00:00:00,2026,2026-02-28T00:00:00,0.1834200000,,,,51.320000,2,,Single-Price,,,,,3.403000,Yes,2026-02-28T00:00:00,2.630000,,No,,No,01:00 PM,12:00 PM,68667373900,3,181098022000,Yes,912821TW5,,,23538687900,27494000000,140112000000,Yes,0,0,Normal,2026-08-31T00:00:00,No,,,,,99.846770,,3.4550,,38392172000,57938022000,Semi-Annual,,,,,2.880000,2026-02-28T00:00:00,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,332794900,Yes,69000000000,,,,2-Year,A_20260219_3.pdf,R_20260224_2.pdf,NCR_20260224_2.pdf,,99.846770,6736514000,95666000000,No,0-Month,2-Year,AY-2028,8265826600,23839000000,No,8265826600,,16.8750,Yes,2-Year,,No,77265995400,189696643500,145226900,Yes,Note,,,2026-02-24T13:04:15,A_20260219_3.xml,R_20260224_2.xml,,,,,
912797TY3,2026-02-26T00:00:00,Bill,26-Week,2026-08-27T00:00:00,,,,2026-02-19T00:00:00,2026-02-23T00:00:00,2026,,,,,,82.170000,2,,Single-Price,3.500000,,,,,,,3.030000,,,,No,11:30 AM,11:00 AM,74697246500,3,230744714000,Yes,,,,7564255000,10091000000,233985000000,Yes,700000000,700000000,,,No,,,3.525000,3.639000,98.217917,,,,46076029000,69308714000,None,3.420000,,,,,2026-02-26T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1603199800,Yes,77000000000,,,,26-Week,A_20260219_5.pdf,R_20260223_1.pdf,NCR_20260223_2.pdf,,98.217917,21056962500,151345000000,No,182-Day,26-Week,,2886434100,9596000000,No,2886434100,,,,26-Week,,No,79886880400,235934347900,795076400,Yes,Bill,,,2026-02-23T11:34:25,A_20260219_5.xml,R_20260223_1.xml,,,,,
912810US5,2026-02-27T00:00:00,Bond,30-Year,2056-02-15T00:00:00,2.375000,324.058860,324.088000,2026-02-12T00:00:00,2026-02-19T00:00:00,2026,2026-02-15T00:00:00,,,0.7872200000,97.9247480000,71.620000,2,,Single-Price,,,,,2.430000,Yes,2026-02-15T00:00:00,2.750000,,No,,No,01:00 PM,12:00 PM,8963875700,3,24705670000,Yes,912803HU0,1982-1984=100,,1722000000,3093500000,0,Yes,0,0,Normal,2026-08-15T00:00:00,No,,,,,97.924748,,2.4730,0.999910,7018875700,8893170000,Semi-Annual,,,,,0.888000,2026-02-27T00:00:00,3150000000,10000000,3150000000,100,100,100,100,100,0,3150000000,36132900,Yes,9000000000,,,,30-Year,A_20260212_2.pdf,R_20260219_3.pdf,NCR_20260219_3.pdf,,97.924748,223000000,12719000000,No,0-Month,30-Year,TIPS of February 2056,0,0,No,0,,,Yes,30-Year,3.6641282610,Yes,9000008600,24741802900,4089900,Yes,TIPS,0.787290,97.933562,2026-02-19T13:04:16,A_20260212_2.xml,R_20260219_3.xml,,912834ZQ4,912834ZR2,2055-08-15T00:00:00,2056-02-15T00:00:00
912810UT3,2026-03-02T00:00:00,Bond,20-Year,2046-02-15T00:00:00,4.625000,,,2026-02-12T00:00:00,2026-02-18T00:00:00,2026,2026-02-15T00:00:00,1.9164400000,,,,15.910000,2,,Single-Price,,,,,4.595000,Yes,2026-02-15T00:00:00,2.360000,,No,,No,01:00 PM,12:00 PM,15948334400,3,37727240000,Yes,912803HT3,,,4344500000,5069500000,140112000000,Yes,0,0,Normal,2026-08-15T00:00:00,No,,,,,99.492967,,4.6640,,8798149800,11115740000,Semi-Annual,,,,,2.888000,2026-02-28T00:00:00,5600000000,10000000,5600000000,100,100,100,100,100,0,5600000000,51680400,Yes,16000000000,,,,20-Year,A_20260212_4.pdf,R_20260218_2.pdf,NCR_20260218_2.pdf,,99.492967,2805684600,21542000000,No,0-Month,20-Year,Bonds of February 2046,1916713400,23839000000,No,1916713400,,23.1250,Yes,20-Year,,No,17916728200,39695633800,26130400,Yes,Bond,,,2026-02-18T13:04:02,A_20260212_4.xml,R_20260218_2.xml,,,,,
912797UB1,2026-02-24T00:00:00,Bill,17-Week,2026-06-23T00:00:00,,,,2026-02-17T00:00:00,2026-02-18T00:00:00,2026,,,,,,86.820000,2,,Single-Price,3.580000,,,,,,,3.150000,,,,No,11:30 AM,11:00 AM,68549464000,3,216706500000,Yes,,,,3936610000,5975000000,254000000000,Yes,0,0,,,No,,,3.595000,3.689000,98.811653,,,,41481454000,70186500000,None,3.500000,,,,,2026-02-24T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,451107200,Yes,69000000000,,,,17-Week,A_20260217_3.pdf,R_20260218_1.pdf,NCR_20260218_1.pdf,,98.811653,23131400000,140545000000,No,119-Day,17-Week,,193097800,753000000,No,193097800,,,,17-Week,,No,69193669000,217350705000,302177200,Yes,Bill,,,2026-02-18T11:34:11,A_20260217_3.xml,R_20260218_1.xml,,,,,
912797TX5,2026-02-19T00:00:00,Bill,26-Week,2026-08-20T00:00:00,,,,2026-02-12T00:00:00,2026-02-17T00:00:00,2026,,,,,,32.880000,2,,Single-Price,3.470000,,,,,,,3.080000,,,,No,11:30 AM,11:00 AM,75355036000,3,235430204000,Yes,,,,7075000000,9450000000,281971000000,Yes,5000000,5000000,,,No,,,3.500000,3.613000,98.230556,,,,51433456000,78720204000,None,3.400000,,,,,2026-02-19T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1640064100,Yes,77000000000,,,,26-Week,A_20260212_6.pdf,R_20260217_2.pdf,NCR_20260217_1.pdf,SPL_20260212_1.pdf,98.230556,16846580000,147260000000,No,182-Day,26-Week,,3517753300,13980000000,No,3517753300,,,,26-Week,,No,80517853400,240593021400,760615800,Yes,Bill,,,2026-02-17T11:35:03,A_20260212_6.xml,R_20260217_2.xml,,,,,
912797TV9,2026-02-19T00:00:00,Bill,52-Week,2027-02-18T00:00:00,,,,2026-02-12T00:00:00,2026-02-17T00:00:00,2026,,,,,,32.640000,2,,Single-Price,3.300000,,,,,,,2.960000,,,,No,01:00 PM,12:00 PM,48883470000,3,146737790000,Yes,,,,1513200000,3050000000,281971000000,Yes,5000000,5000000,,,No,,,3.345000,3.480000,96.617833,,,,33149150000,41702790000,None,3.250000,,,,,2026-02-19T00:00:00,17500000000,10000000,17500000000,100,,100,100,100,0,17500000000,1111597700,Yes,50000000000,,,,52-Week,A_20260212_1.pdf,R_20260217_3.pdf,NCR_20260217_4.pdf,SPL_20260212_1.pdf,96.617833,14221120000,101985000000,No,364-Day,52-Week,,2284255300,13980000000,No,2284255300,,,,52-Week,,No,52284323000,150138643000,514069600,Yes,Bill,,,2026-02-17T13:04:22,A_20260212_1.xml,R_20260217_3.xml,,,,,
